row_label,column_header,value_raw,value,entity_id,entity_name,source_file,page,table_index,table_title,currency,unit_scale
240 718,Restated*,214 956,214956.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(182 968),Restated*,(163 250),-163250.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
57 750,Restated*,51 706,51706.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
4 307,Restated*,3 738,3738.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
759,Restated*,701,701.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
268,Restated*,251,251.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
298,Restated*,250,250.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(178),Restated*,(133),-133.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(7 264),Restated*,(6 305),-6305.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(19 242),Restated*,(17 027),-17027.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(381),Restated*,(264),-264.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(23 053),Restated*,(20 998),-20998.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
135,Restated*,—,0.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
13 399,Restated*,11919,11919.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(14),Restated*,384,384.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
101,Restated*,60,60.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(330),Restated*,(16),-16.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
13 156,Restated*,12 347,12347.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
529,Restated*,453,453.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(4 306),Restated*,(3 668),-3668.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
9 379,Restated*,9 132,9132.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(2 836),Restated*,(2 812),-2812.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
6 543,Restated*,6 320,6320.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(322),Restated*,(419),-419.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
6 221,Restated*,5 901,5901.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(871),Restated*,(1.847),-1.847,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
2,Restated*,2,2.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(588),Restated*,(1 719),-1719.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(280),Restated*,(121),-121.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
5 350,Restated*,4 054,4054.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
6 221,Restated*,5 901,5901.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
6 248,Restated*,5 886,5886.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(27),Restated*,15,15.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
5 350,Restated*,4 054,4054.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
5 382,Restated*,4 039,4039.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(32),Restated*,15,15.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
5 382,Restated*,4 039,4039.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
5 703,Restated*,4 467,4467.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
(321),Restated*,(428),-428.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
1 207.7,Restated*,1 161.4,1161.4,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
1 202.6,Restated*,1154.6,1154.6,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
1 148.6,Restated*,1 084.3,1084.3,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
1 143.7,Restated*,1077.9,1077.9,E09,Shoprite Holdings,Shopright_-_23&24.pdf,2,0,,ZAR,
"5 901
15",Attributable to owners of the parent,"5 886
5 886",58865886.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
2,Attributable to owners of the parent,2,2.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
43,Attributable to owners of the parent,"43
43",4343.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
229,Attributable to owners of the parent,"229
229",229229.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
11,Attributable to owners of the parent,"11
11",1111.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
47,Attributable to owners of the parent,"47
35
12",473512.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
"(27)
6 221",Attributable to owners of the parent,"6 248
6 248",62486248.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
116,Attributable to owners of the parent,"116
116",116116.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
27,Attributable to owners of the parent,"27
27",2727.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
218,Attributable to owners of the parent,"218
218",218218.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
17,Attributable to owners of the parent,"17
17",1717.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
11,Attributable to owners of the parent,"11
9",119.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,3,0,2024.0,ZAR,
,Restated*,2023,2023.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
13 841,Restated*,9 831,9831.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
12 828,Restated*,11 924,11924.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(1 009),Restated*,(780),-780.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
8 557,Restated*,7 268,7268.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
3 252,Restated*,(175),-175.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
23 628,Restated*,18 237,18237.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
1212,Restated*,1 080,1080.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
(4 305),Restated*,(3 664),-3664.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
568,Restated*,262,262.0,E09,Shoprite Holdings,Shopright_-_23&24.pdf,4,0,,ZAR,
